	12858.0BR.3.R1.fastq.gz	12858.0KC.2.R1.fastq.gz	12858.0MR.4.R1.fastq.gz	12858.0TB.1.R1.fastq.gz	12858.10BR.49.R1.fastq.gz	12858.10KC.47.R1.fastq.gz	12858.10MR.50.R1.fastq.gz	12858.10TB.46.R1.fastq.gz	12858.11BR.52.R1.fastq.gz	12858.11KC.51.R1.fastq.gz	12858.11MR.53.R1.fastq.gz	12858.11TB.81.R1.fastq.gz	12858.12BR.56.R1.fastq.gz	12858.12KC.55.R1.fastq.gz	12858.12MR.57.R1.fastq.gz	12858.12TB.54.R1.fastq.gz	12858.13BR.60.R1.fastq.gz	12858.13KC.59.R1.fastq.gz	12858.13MR.61.R1.fastq.gz	12858.13TB.58.R1.fastq.gz	12858.14BR.64.R1.fastq.gz	12858.14KC.63.R1.fastq.gz	12858.14MR.65.R1.fastq.gz	12858.14TB.62.R1.fastq.gz	12858.15BR.68.R1.fastq.gz	12858.15KC.67.R1.fastq.gz	12858.15MR.69.R1.fastq.gz	12858.15TB.66.R1.fastq.gz	12858.16BR.72.R1.fastq.gz	12858.16KC.71.R1.fastq.gz	12858.16MR.73.R1.fastq.gz	12858.16TB.70.R1.fastq.gz	12858.17BR.76.R1.fastq.gz	12858.17KC.75.R1.fastq.gz	12858.17MR.77.R1.fastq.gz	12858.17TB.74.R1.fastq.gz	12858.18BR.82.R1.fastq.gz	12858.18KC.79.R1.fastq.gz	12858.18MR.83.R1.fastq.gz	12858.18TB.78.R1.fastq.gz	12858.19BR.86.R1.fastq.gz	12858.19KC.85.R1.fastq.gz	12858.19MR.87.R1.fastq.gz	12858.19TB.84.R1.fastq.gz	12858.1BR.7.R1.fastq.gz	12858.1KC.6.R1.fastq.gz	12858.1MR.8.R1.fastq.gz	12858.1TB.5.R1.fastq.gz	12858.20BR.90.R1.fastq.gz	12858.20KC.89.R1.fastq.gz	12858.20MR.91.R1.fastq.gz	12858.20TB.88.R1.fastq.gz	12858.21BR.94.R1.fastq.gz	12858.21KC.93.R1.fastq.gz	12858.21MR.95.R1.fastq.gz	12858.21TB.92.R1.fastq.gz	12858.22BR.98.R1.fastq.gz	12858.22KC.97.R1.fastq.gz	12858.22MR.99.R1.fastq.gz	12858.22TB.96.R1.fastq.gz	12858.23BR.102.R1.fastq.gz	12858.23KC.101.R1.fastq.gz	12858.23MR.103.R1.fastq.gz	12858.23TB.100.R1.fastq.gz	12858.24BR.106.R1.fastq.gz	12858.24KC.105.R1.fastq.gz	12858.24MR.107.R1.fastq.gz	12858.24TB.104.R1.fastq.gz	12858.2ABR.15.R1.fastq.gz	12858.2AKC.10.R1.fastq.gz	12858.2AMR.12.R1.fastq.gz	12858.2ATB.9.R1.fastq.gz	12858.2BBR.11.R1.fastq.gz	12858.2BKC.14.R1.fastq.gz	12858.2BMR.16.R1.fastq.gz	12858.2BTB.13.R1.fastq.gz	12858.3BR.19.R1.fastq.gz	12858.3KC.18.R1.fastq.gz	12858.3MR.20.R1.fastq.gz	12858.3TB.17.R1.fastq.gz	12858.4BR.23.R1.fastq.gz	12858.4KC.22.R1.fastq.gz	12858.4MR.25.R1.fastq.gz	12858.4TB.21.R1.fastq.gz	12858.5BR.28.R1.fastq.gz	12858.5KC.27.R1.fastq.gz	12858.5MR.29.R1.fastq.gz	12858.5TB.26.R1.fastq.gz	12858.6BR.32.R1.fastq.gz	12858.6KC.31.R1.fastq.gz	12858.6MR.33.R1.fastq.gz	12858.6TB.30.R1.fastq.gz	12858.7BR.36.R1.fastq.gz	12858.7KC.35.R1.fastq.gz	12858.7MR.37.R1.fastq.gz	12858.7TB.34.R1.fastq.gz	12858.8BR.40.R1.fastq.gz	12858.8KC.39.R1.fastq.gz	12858.8MR.41.R1.fastq.gz	12858.8TB.38.R1.fastq.gz	12858.9BR.44.R1.fastq.gz	12858.9KC.43.R1.fastq.gz	12858.9MR.45.R1.fastq.gz	12858.9TB.42.R1.fastq.gz	12858.NC0.108.R1.fastq.gz	12858.NC11.110.R1.fastq.gz	12858.NC12.114.R1.fastq.gz	12858.NC17.111.R1.fastq.gz	12858.NC23.112.R1.fastq.gz	12858.NC5.109.R1.fastq.gz	12858.NC6.113.R1.fastq.gz	12858.PCRnc1.24.R1.fastq.gz	12858.PCRnc3.80.R1.fastq.gz	12858.PCRnc4.115.R1.fastq.gz
12858.7BR.36.R1.fastq.gz	0.21298479470610782	0.1797718991610816	0.17090233733403037	0.27106796115840043	0.1732493565607737	0.2472099823531056	0.16645678456393265	0.31070606773723447	0.18834613497454977	0.31772622162274666	0.1962105385494394	0.20639046286592613	0.11886322912753622	0.2635082491259637	0.1844586246915195	0.324948475312392	0.1791409446375016	0.2902734671776243	0.2674204331162976	0.29169369581235177	0.18449456773112716	0.3124306057868278	0.18041267879222467	0.2521226963084111	0.18855448783190776	0.29505733902647213	0.16780757640129396	0.1992118637918989	0.1371386358692462	0.33139346060013597	0.3496179457096246	0.1536723721079988	0.23764202323493938	0.29564965417183686	0.24539357679143314	0.21999863915691648	0.22117735935566504	0.27235568281803035	0.19915101054300438	0.23870847638144008	0.17466154778550236	0.3308709249397413	0.3113338706355128	0.12597024670809925	0.16949685352737576	0.35191697114423937	0.24697576939838542	0.15118161585423173	0.242494483828729	0.28922963154688314	0.19748971752049074	0.21144596944983918	0.23159019295503444	0.27948104159820025	0.17459349460813284	0.12980779013405605	0.24422588508314758	0.25558968484034145	0.2019063288219943	0.25676349928639386	0.20836180158492587	0.27910931488980784	0.1922287407262465	0.1960248639219628	0.19428105895567807	0.2812602050451348	0.20590397106232944	0.14122731911824446	0.23882752089340092	0.08939163509312202	0.2038669992898991	0.23376821807969625	0.2359653717048677	0.34349858235135466	0.058760574546848916	0.23819793679596452	0.22727313096898624	0.23165280739062366	0.17150646669813854	0.1169547346435697	0.18860035772655143	0.2930379698039673	0.1576420265955831	0.15149556798549138	0.31262257031848995	0.22718078942386702	0.21471960645063515	0.2184541656983146	0.1639932016466293	0.2757188877971245	0.19130444906735006	0.17040989652858723	0.0	0.2970969874510062	0.1931458180727597	0.14053878723477184	0.2791856100525464	0.2912731450774624	0.1851729061684439	0.1514459572904563	0.20382859898198707	0.28795003680785614	0.21178740613744224	0.2004179160672097	0.30936520158719566	0.27385116335157744	0.3949891227399276	0.28968303667814865	0.329678138952744	0.3216366335870231	0.31245731123949255	0.3329502439246105	0.340734547376138	0.3481904444743882
12858.7KC.35.R1.fastq.gz	0.2573659470011519	0.3101312350756138	0.28050850599895577	0.3585659037609687	0.24613895618793213	0.1322269264824521	0.2897411257321878	0.43112398376110783	0.2689271301689717	0.2223719596654367	0.258373522250199	0.316710792099068	0.2610435854701749	0.14448098581174101	0.25535271677581284	0.4245239889722686	0.2715550354743744	0.14254097003035396	0.290495872735479	0.40181974182327435	0.2830990469241941	0.1205141977013613	0.23700356011791232	0.38194979167412524	0.26547632838299773	0.16833043914530238	0.244459701885315	0.3324619063248941	0.2631448221518322	0.15480727107468958	0.3378689752783617	0.31754782351073313	0.27803761870884913	0.13176797755485092	0.1835973626346401	0.3083253012045558	0.24046613572846984	0.14654595547825505	0.22587123090586528	0.3071563084550161	0.24455160891018757	0.1505976533410352	0.3211771094608246	0.31239883426236686	0.3158256331489767	0.2281242873529814	0.2922788882880037	0.350678471230107	0.28643481840945134	0.15219313273728138	0.27921939420515424	0.28686797167819433	0.24234671063249727	0.16551317644582775	0.23346062767276	0.3403353289506208	0.30713807082498373	0.17119151888751494	0.22526877615401916	0.37832495772411023	0.2586565708877964	0.21611188761469938	0.23518754957145918	0.3146794268437111	0.28842034980737297	0.20312005689505191	0.24717176068017202	0.31788018240965155	0.28525558078265656	0.2724890908692034	0.24534924692926768	0.3472347148867687	0.29901165083636366	0.2434125294160409	0.27829468141187674	0.3291444235738552	0.29677040807529564	0.36332013099925414	0.28524495287036256	0.31197830204141774	0.29549550723971585	0.13246433224431162	0.24525612987671563	0.2935431205708262	0.30173281151924625	0.15807276089644812	0.2820711269792862	0.23351482696750686	0.2518999736239547	0.14240574168783696	0.2928422791420743	0.3305034734367359	0.2970969874510062	0.0	0.22472967035006064	0.2870911667606474	0.3923187527312995	0.05997486944615579	0.2865874649952877	0.3229905427442443	0.2933947117372044	0.13510209481148683	0.24355242953411316	0.29057046867886394	0.27596841528788085	0.266235599747234	0.31817653362124376	0.2875196188567099	0.3323963354448121	0.31143393772660277	0.31334328618677515	0.3202774149503387	0.3552897077976279	0.2668916127105438
12858.7MR.37.R1.fastq.gz	0.13254432198587152	0.24273981025073205	0.12375605044638552	0.27443184327175296	0.08752342740858085	0.13855301646590218	0.14671365805545128	0.32872386976694185	0.1278801629340516	0.24320923412993017	0.08573415129621152	0.18967171023538856	0.14468440473852487	0.18794618967756746	0.09307070271345234	0.3510610604292393	0.12287291242356643	0.23265016160098045	0.23855676507455226	0.3132157744770293	0.13071921631539563	0.26078575297859935	0.07129050752090911	0.2661093993139833	0.1310793627421315	0.22786884524411602	0.08857478601130839	0.2078513466922623	0.11292388689069982	0.2824549977927574	0.28046525759446583	0.1837118170775675	0.19581526945527844	0.2263908936034259	0.15833197822237496	0.17603420811630557	0.14734242039981824	0.21952600796195254	0.09523417284948271	0.1960921213030554	0.10937250909968323	0.28599773213186297	0.24863369807355498	0.20533777024706837	0.18082446389801476	0.2850716544253064	0.18306866814970904	0.24179658295292233	0.1595671857155632	0.24453753702071146	0.15537505485127384	0.1585151432417675	0.11886640488643506	0.21031365425567167	0.11656262843709506	0.22936198158210386	0.17081728762652126	0.17805462705829872	0.10863700519134922	0.27296638586002137	0.09090152638672777	0.237928535809286	0.09958708114272492	0.1805363097033848	0.13252101213304998	0.2361860255292142	0.10668823208001162	0.19869508246469486	0.15211124555013425	0.18310703451978072	0.11365719362755891	0.24440915012415396	0.21766948607140066	0.3249274068599709	0.16035513566810367	0.22378530350281592	0.19765207889232136	0.30490576591597096	0.11627139973551567	0.21238681367845774	0.13991838211295138	0.24846551790552512	0.09961635195496164	0.16513143515635997	0.2527199467715278	0.1456998091718827	0.11155162884394215	0.1158573103162596	0.11790817698338832	0.20979029163374974	0.12309494640647478	0.22061582244380837	0.1931458180727597	0.22472967035006064	0.0	0.15589917529945807	0.28574399497401415	0.22632384105260336	0.11948625778873619	0.2016655708064636	0.19726997522157844	0.1840510982199965	0.09319380402960359	0.15803628871637243	0.25275856594394047	0.22895833249983957	0.3737479724845766	0.25243468899168536	0.2890836786207745	0.27578405746434714	0.2653704792011392	0.28889213556215654	0.30910574231796756	0.28663574162067784
12858.7TB.34.R1.fastq.gz	0.1768799384418343	0.2064153682102353	0.13588273089387307	0.2441869434820962	0.16562734464400974	0.2176623482101038	0.17222174835917597	0.24329238714677417	0.13157348938942814	0.3331993007229689	0.17006003380215023	0.1261319911729383	0.14026435819776356	0.2755901952433778	0.16979618444140804	0.3277756900948018	0.11989368447647805	0.30099041432832785	0.2917496927341513	0.241796167708271	0.13580433591694988	0.3174917945977909	0.14974091983598556	0.22330057442487372	0.15428165466115717	0.2910038952692382	0.1391960508735552	0.12547205832336464	0.10433273417533478	0.3385150421848168	0.3709329240642924	0.10685996769868379	0.2682696439060157	0.28790938595067916	0.2481465166928185	0.14493756613488215	0.22992173173363425	0.2646112315385915	0.1961388354445682	0.16447766074336234	0.14361940809682028	0.34454762692414964	0.3340755766654927	0.11940745162313379	0.11990994307650288	0.370799486597436	0.273072712329306	0.13172005303138698	0.2413590380695913	0.274714340751699	0.14793267182684544	0.16054009653554374	0.2191829013269664	0.26779711206066037	0.17647405072358244	0.1366909389064123	0.2193761243829865	0.24052568348547654	0.20523340685432157	0.18996305628545945	0.1833169448256421	0.2806605413217328	0.18249809225810262	0.1127791500390018	0.1505596822956383	0.2660371772243925	0.18632546699128433	0.12892871057243543	0.18131247587513472	0.12592266525270596	0.2027089734771711	0.19885157487646526	0.19349833828314023	0.3708988971617402	0.134412988556538	0.1768118153876132	0.165120834650424	0.302712511248118	0.13448760040553703	0.11025509403160524	0.12511959831759398	0.30723091176718376	0.1437786740003268	0.09807927096966713	0.33161036350879036	0.2298612428499463	0.1968365762507167	0.17166812250985675	0.14000723330805234	0.28936888593683435	0.1694791913263831	0.11247574632486933	0.14053878723477184	0.2870911667606474	0.15589917529945807	0.0	0.22073977424599103	0.27678286335329927	0.14308276907825881	0.08711104382759373	0.16263761984475145	0.2779191158491628	0.20442760671654595	0.13167729202787176	0.3249309742767981	0.2929652821673532	0.41405365179521	0.3167036079534425	0.34430853129281075	0.34397573288363587	0.33356433573230637	0.3549430235184963	0.363270267372809	0.36743033486598864
12858.8BR.40.R1.fastq.gz	0.30109083236283785	0.3392370369295592	0.2635453687973124	0.320120689675076	0.2929207253120477	0.3352076182126401	0.31602412412340475	0.14750836374538498	0.2324485650787511	0.3889313209117819	0.2962712727977476	0.22741274793325356	0.28065626580484865	0.35633105412454585	0.2963739428996368	0.36829857367655927	0.23016588573619454	0.37584654292733893	0.3922250861967521	0.28093659218079287	0.2648593213826848	0.38686700268723834	0.2857474796739732	0.2968980789849688	0.2808118088273486	0.3739648466080878	0.2728702954146918	0.22784755849840138	0.25584845705208975	0.4423575030509114	0.4278707117600381	0.25719026471114065	0.361985696654715	0.3860508085123471	0.3397376528833935	0.24018829457628746	0.3218075805941333	0.3669381527721943	0.30758156543279846	0.2124113589966547	0.2722821126893725	0.4051920006309962	0.3954694268720069	0.26976055430702567	0.20343451635749266	0.42835612353176944	0.32839978165306283	0.2525914568018065	0.30918603836499986	0.37709930049320745	0.24532114715800238	0.27594990948895587	0.30309428736711874	0.3613683808797794	0.2989028539891341	0.28179602713615837	0.32796811996978054	0.35293471674708127	0.3105263613125975	0.20642079089593132	0.2890293984726644	0.3864770103526938	0.3044024442660536	0.2180046729120156	0.2537860780037396	0.36984961006653055	0.3017878095507495	0.28211353869332934	0.22835462244521487	0.28189514545581174	0.30326551064815704	0.29084044613925075	0.25951905933040503	0.4629148545528654	0.28668808707102894	0.27807873994111887	0.21357249629530334	0.4109672303449292	0.25961793871990957	0.2468917806621755	0.22417862168185587	0.389636644200895	0.27681515269366064	0.2505180291975355	0.39052656205225766	0.3367823524346671	0.30629465038608517	0.26912803670530583	0.2507306940065937	0.37682132031113824	0.302331092168765	0.23899876984437515	0.2791856100525464	0.3923187527312995	0.28574399497401415	0.22073977424599103	0.0	0.39200503325721814	0.2543878327298496	0.2191393620061458	0.2517817479573815	0.3764851563452858	0.3092500691025887	0.24771515620288526	0.3983006023908868	0.39598846827160133	0.4728717854859016	0.411868631176599	0.4427025222498702	0.44275214014796416	0.4344939236919121	0.4513371358361773	0.45801726809671933	0.4582499044790312
12858.8KC.39.R1.fastq.gz	0.24306698273471017	0.31116014009954585	0.2840030502454432	0.3629076881440933	0.2521818562399169	0.12567587182466602	0.28896675324919735	0.43027904776894926	0.2665451006087548	0.24674419450559526	0.2535852414217876	0.3151624442173638	0.2622443356258517	0.1657434143879804	0.25580238840526015	0.42424124905335775	0.2651738944839985	0.16581803683056454	0.28102849539974395	0.3925323377021034	0.27218803716608836	0.15002352860762821	0.22431211400852558	0.3768678953037498	0.24901165363371164	0.19365685764946605	0.23474112461541857	0.3160949425585367	0.2505998197600427	0.15332393400494837	0.3383746918581428	0.2985057043913453	0.2702998078188713	0.1382954915052003	0.19001519155018448	0.3090738749326548	0.24448909949078657	0.15421590959330142	0.2323776586275312	0.30075888284068497	0.231412279187871	0.16046042119758605	0.3215006887753524	0.2981571779168163	0.30811283789677024	0.24387130205571192	0.30121761102434824	0.332588228292256	0.28190082093673363	0.14329870737690706	0.26625653172994446	0.27456685683668114	0.23916572497211805	0.16896738076170031	0.2357034754927066	0.3232146878187111	0.29516215270723456	0.15516731296238387	0.23394236907432095	0.36875801730616004	0.25497775362311625	0.19470430418127305	0.23381693838270548	0.30590397954025905	0.28066733568194924	0.19007947350703464	0.24341185725703762	0.29641333364322575	0.2772198662105052	0.2516747319048162	0.2519561750773707	0.3359705402788811	0.28267963680084035	0.23451103131061982	0.28099416259153054	0.32017930040660153	0.2881724870980595	0.383740530608957	0.2793913003001861	0.3177494002855134	0.2819512990082225	0.15893223843888024	0.25314158073564297	0.2830405728793435	0.30670399217299327	0.17377546002772107	0.2830754014812759	0.2459590461990425	0.25177042725301524	0.16335988932359366	0.28451688225747085	0.32984201317319256	0.2912731450774624	0.05997486944615579	0.22632384105260336	0.27678286335329927	0.39200503325721814	0.0	0.2809361891756521	0.3157241405509806	0.2817208960633846	0.14668221147242957	0.25105983736825993	0.2706755319377512	0.29243528509350203	0.2612237675877256	0.32344454328942596	0.2840648163038497	0.3295460371085938	0.30844251299865916	0.309558252695859	0.31238096616037847	0.3517849563776597	0.2769855721955611
12858.8MR.41.R1.fastq.gz	0.1713840625239833	0.2503843575512872	0.09533121263989594	0.23681190061238547	0.10376253057729748	0.20756596456170404	0.1503110107299657	0.2692705425206675	0.12037895429645237	0.3004066269939066	0.11663425156143116	0.14535744291330538	0.15753064306320874	0.2568483500837939	0.11134774580520679	0.32980987382344723	0.09407348047937245	0.27815495168392185	0.2882442522530207	0.24880141578051568	0.11482332661385262	0.3183474164953132	0.12154995690516057	0.20906057739567444	0.1192656841665518	0.2856734967321197	0.11676043679595607	0.1635394927506534	0.1139040385133797	0.3483202217615463	0.3468858178912201	0.1436410086718292	0.2511648943731093	0.281663303650564	0.20760650597034008	0.13131359593684447	0.20337530343724802	0.26737820504069115	0.13970544930034723	0.16386828210203533	0.12879898379805502	0.33214772471362075	0.2997836230477924	0.17155742976006874	0.13702842655649053	0.3555116162757386	0.23300535915221993	0.1955266298855451	0.2079068234451783	0.28965775921335885	0.15096724287250332	0.12548697944958012	0.16498555488477692	0.2570950155399004	0.1542056331149126	0.1723143479671317	0.19833248709562434	0.2243320303859915	0.16586560024783475	0.20795603276084743	0.12957815722253802	0.2965120479367406	0.13596427771999053	0.1407205468815817	0.09247694631046194	0.27892234071129357	0.13928490264136184	0.16806637929447432	0.16740830477776486	0.18522315980075485	0.15133875732026064	0.1920858684060356	0.20284198521056648	0.38382914266410273	0.16062956013331975	0.17556669763436453	0.17230397174625262	0.3101998400785437	0.0732943696633045	0.16738231848663884	0.11751214886132806	0.2824330304404644	0.11577970508155631	0.14734163790988894	0.3182847797209169	0.20314002230179826	0.1389296591732537	0.15041027884326416	0.13143115977191683	0.26778254432041493	0.13013637731864033	0.1694007247443687	0.1851729061684439	0.2865874649952877	0.11948625778873619	0.14308276907825881	0.2543878327298496	0.2809361891756521	0.0	0.14348849183533377	0.15632434986586996	0.2667712361217136	0.13244594848415286	0.12117195798873107	0.32474010663348996	0.300155527262014	0.4224010571445833	0.32446931115648353	0.35662466502283513	0.3543046158532805	0.33479258358281394	0.3593163893855491	0.3762776536791044	0.3602892807095916
12858.8TB.38.R1.fastq.gz	0.21208833035529948	0.2283273046848357	0.147680399204965	0.2086722377016416	0.19715646716053223	0.25931337711962577	0.20251016538259106	0.20546683789899625	0.1419838847809419	0.3653824101080281	0.2134025354112098	0.11274285722634027	0.1642603276508242	0.3085192316491099	0.20446397710363803	0.31851046025188745	0.12866248800329083	0.3337498784978894	0.32194763730912135	0.20080889198158822	0.16677570423020527	0.3518326427896116	0.19791364009311788	0.1959189637469378	0.1782088803258167	0.3278115604372509	0.17474718574906487	0.10448381811430527	0.13559959519540524	0.3717624424409549	0.402277802470456	0.11460543830386927	0.2935841326050095	0.3237447196058978	0.2822135473282344	0.11157649009129034	0.25234861119510743	0.29521255662372436	0.22762816438674832	0.137801030647277	0.1686337437041432	0.3750233174705803	0.361441822396024	0.11469447867229167	0.11059015106125372	0.40330461202939927	0.2981412176525208	0.11379918640371763	0.2666912327956643	0.3127542102268392	0.1527566444450423	0.15142057921679353	0.2477271357886663	0.3057732879659481	0.20555799169508407	0.12115622602958072	0.23775657963133032	0.28133653848684265	0.23817971701962162	0.15176282869721525	0.21265259833637068	0.3103615292652701	0.21289886548380252	0.1060165850706436	0.14201706591265317	0.30670861079282147	0.22228194342925273	0.1264353706372486	0.1956103402282595	0.1423584251555523	0.22979575265604507	0.17655518807063794	0.18420561081801679	0.3983471239687582	0.15065806627448347	0.1724493669746146	0.1612641074740034	0.32337494121603977	0.15754726474018266	0.08510051551513592	0.13950049875782583	0.3375228162710014	0.17027754346035748	0.10231068832044572	0.35825829326629033	0.2605640775508067	0.23236474083227635	0.18888938189018745	0.1486794623414914	0.31924761486716297	0.20948520606180468	0.08668098688705488	0.1514459572904563	0.3229905427442443	0.2016655708064636	0.08711104382759373	0.2191393620061458	0.3157241405509806	0.14348849183533377	0.0	0.14199199446488028	0.3168049006891071	0.23450058934514414	0.12249236021317114	0.360251592848817	0.32289200308780164	0.4395492455207405	0.3443398725248458	0.3708283897128317	0.36639119776148865	0.3663470538330079	0.3828503648748872	0.38577266233089524	0.39809639137935726
12858.9BR.44.R1.fastq.gz	0.19151159545956964	0.26226682901600357	0.18789608677827396	0.20216311007497387	0.20538667200803595	0.24058760116135167	0.23587357173777598	0.23859395812625864	0.1571162298794205	0.3394460914204447	0.22018264353001715	0.16590815998875416	0.19584454441536736	0.2803061584880836	0.21042587576121247	0.3112105884196913	0.139989590250811	0.3144065908877117	0.3005709118406197	0.18199797953658098	0.18128642027166253	0.3160536545657997	0.18705343630140572	0.18460305056163612	0.18614184253348937	0.30235442282801345	0.18933125795078568	0.16767862063523095	0.16439730897776764	0.33415409831264475	0.37455640070027985	0.18514633502284297	0.2829020994090349	0.29371260950113715	0.26442341396275026	0.14419546550349419	0.23674874142270017	0.2785217907052127	0.21731956736172797	0.14390967967559481	0.17929356166562055	0.3464908943110775	0.34947019299151627	0.18980380505929872	0.1545816471905609	0.36334024893313716	0.2923905525019932	0.1938987382609843	0.2624953670155509	0.29627453991552277	0.17376472736584808	0.13770656827890507	0.22719759804230286	0.288046168936821	0.21832852950392187	0.18232910963839677	0.24497863383437152	0.2568624921311214	0.23415012216191525	0.16903686236709986	0.2166140331531341	0.2746883496950355	0.20210042510206724	0.16980215861607584	0.15335710482319534	0.2785862728814358	0.22177368422686758	0.18848147838275983	0.18945271825560006	0.18908632059660369	0.22950766700096875	0.15652988500987722	0.1829784211011055	0.35796163846841494	0.21481622583910076	0.1167006656963215	0.16062048586318878	0.3534877708610454	0.18748909824870114	0.1649529984220664	0.13712884691269722	0.3194724351660301	0.20136844414376925	0.15370316180065283	0.3413887206357839	0.24731241920016228	0.24994398901249235	0.17361829649799435	0.17019731629251558	0.2934868420110405	0.23970550917872477	0.16290753580607617	0.20382859898198707	0.2933947117372044	0.19726997522157844	0.16263761984475145	0.2517817479573815	0.2817208960633846	0.15632434986586996	0.14199199446488028	0.0	0.2836568912957186	0.22152014962933186	0.125139178490141	0.3174954304122133	0.27961044691661363	0.41337208630263045	0.3016628122739293	0.3308060345595278	0.3319350377558935	0.3293977275056498	0.34766718430877674	0.3700529846776198	0.36098057746686607
12858.9KC.43.R1.fastq.gz	0.2305999700818659	0.3066623650900977	0.2513927636258155	0.3432914827060231	0.20891037304137938	0.10857449342414746	0.26631487498993084	0.4171876731627207	0.24473938082331945	0.16707961473630625	0.22582536074203433	0.3075964927461353	0.23412550640800228	0.10708055229508438	0.21709731259411538	0.39555523813827315	0.2552820515960249	0.17327914762470084	0.25271009182875115	0.3838984807704911	0.2683209373711652	0.15985512439333796	0.2014115176618644	0.3698171521368358	0.24519026980418765	0.15487211985896754	0.21642908791085164	0.32568003296669423	0.24751789640636207	0.20858398269669537	0.26463269033242826	0.3028136860584293	0.23142067984100056	0.14799922922294398	0.1453332331644256	0.29840831549285574	0.18914695274586404	0.18685027844783025	0.16388606262133856	0.2915304827546096	0.2163736427260893	0.19084625531958596	0.24319919110881394	0.3120100741247582	0.29795102204013035	0.18853515713120741	0.22410618512140315	0.3487340546980834	0.20932374333587192	0.2062027188031076	0.2609551807601759	0.26857664454810737	0.16908970281927033	0.16486309489162224	0.16983721158838322	0.33551099143060353	0.27709192654157594	0.17156865148426761	0.15631047407258908	0.37390630159843774	0.208373657026562	0.18822312814360373	0.1953631069317939	0.30263336168560345	0.2647348423763055	0.21640575631064982	0.1887458912970681	0.30811749603947797	0.25634418266084225	0.26770263017186624	0.17579405426788497	0.3432846033785223	0.27688095235275695	0.2565152071360988	0.26681029940175305	0.32629775032783903	0.28214362509040175	0.35775564965457296	0.2627955097810553	0.30877522656108863	0.2769396432700074	0.17785607173558107	0.2000884692678308	0.28334377677100203	0.21222806867336094	0.12247361102536344	0.23686549295377102	0.187983304201294	0.20514913165869755	0.14385279076032542	0.2667135165915759	0.32864485674603333	0.28795003680785614	0.13510209481148683	0.1840510982199965	0.2779191158491628	0.3764851563452858	0.14668221147242957	0.2667712361217136	0.3168049006891071	0.2836568912957186	0.0	0.19869451150906803	0.27796049350426966	0.22963753692888986	0.23365752674432655	0.34705175959655066	0.25170672782956544	0.2985268647217066	0.27765596162384887	0.27390524486099904	0.28389579929123077	0.32032147528928356	0.23234124159119734
12858.9MR.45.R1.fastq.gz	0.17582142372658882	0.25127032512760883	0.14001552237567264	0.2927668868983599	0.06587992309912774	0.16312600696655932	0.1315894927535929	0.3557969233808863	0.1642114893115458	0.2426471975962293	0.08244719035935198	0.23124812989591212	0.16730976484568247	0.20638454616110666	0.07633484881985556	0.35508401441988796	0.16381826193657983	0.23111773052997908	0.2456245678067972	0.33664980635183966	0.1516155865671704	0.2750925367726516	0.10073951654920395	0.292558228337849	0.15631247933962525	0.24232204283089603	0.11502138518466368	0.24998969436467638	0.15785890687403947	0.3006933267995744	0.2679294749368129	0.21385457482695225	0.20132511575317286	0.24107499477891214	0.15133529767770396	0.21599113923961738	0.13479375672187788	0.2514142350312223	0.09068482626805058	0.23727838307619875	0.1542859322066866	0.2957343569921969	0.23840430451439054	0.2447582693077746	0.2197728670394215	0.29443463839505124	0.1781689457034665	0.2819493101646636	0.17118833987174076	0.27290341906063187	0.1969252544047961	0.19503638911113585	0.10005575404257155	0.23639944289039747	0.12730974510968676	0.26689489110496956	0.20714217737277488	0.2025758927855779	0.11776159406947911	0.30946952923986354	0.09755732268077641	0.2536495098143923	0.09874728314995798	0.22279991193115625	0.15722001688315038	0.2693964840611699	0.11344598820877932	0.2421941338381576	0.1760736961504073	0.2230689830834405	0.09716156488948238	0.28442375997747416	0.2475652073280543	0.33540711909859366	0.17543952453653883	0.26297256494840093	0.23252617865887235	0.30646850696912237	0.12143492857687	0.24222561221153005	0.17235405154309622	0.24567169287657586	0.11674502767894364	0.21629937887943357	0.2559248569508176	0.16279889627361863	0.0997090062494255	0.16304339091851802	0.14203025295983282	0.21701881026458597	0.12431825753500148	0.24313617845410926	0.21178740613744224	0.24355242953411316	0.09319380402960359	0.20442760671654595	0.3092500691025887	0.25105983736825993	0.13244594848415286	0.23450058934514414	0.22152014962933186	0.19869451150906803	0.0	0.18444489609183795	0.2614976022511484	0.24578869537381978	0.3821570186301787	0.2619341407884489	0.2985547331801866	0.29022290531226363	0.27578931455642197	0.29903873048909246	0.32740315097131384	0.2976877557526763
